2020-11-10 22:16:46,904 training args:Namespace(cfg='./cfgs/vqa/base_4x16G_fp32.yaml', cudnn_off=False, dist=False, do_test=False, log_dir='./checkpoints/./output/vl-bert/vqa/base_4x16G_fp32/train2014+val2014_train/tensorboard_logs', model_dir='./checkpoints', partial_pretrain=None, slurm=False)

2020-11-10 22:16:46,908 training config:{'CHECKPOINT_FREQUENT': 1,
 'DATASET': {'ADD_IMAGE_AS_A_BOX': True,
2020-11-11 00:17:51,698 Epoch[0] Batch [14400]	Speed: 63.62 samples/s ETA: 0 d  6 h 36 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.038 M: 0.015	Train-SoftAcc=0.540998,	AnsLoss=7.316511,	
2020-11-11 00:18:41,944 Epoch[0] Batch [14500]	Speed: 63.69 samples/s ETA: 0 d  6 h 35 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.414 O: 0.039 M: 0.014	Train-SoftAcc=0.541505,	AnsLoss=7.289535,	
2020-11-11 00:19:31,805 Epoch[0] Batch [14600]	Speed: 64.18 samples/s ETA: 0 d  6 h 31 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.411 O: 0.039 M: 0.015	Train-SoftAcc=0.542001,	AnsLoss=7.263856,	
2020-11-11 00:20:21,123 Epoch[0] Batch [14700]	Speed: 64.89 samples/s ETA: 0 d  6 h 26 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.406 O: 0.039 M: 0.014	Train-SoftAcc=0.542503,	AnsLoss=7.238428,	
2020-11-11 00:21:11,813 Epoch[0] Batch [14800]	Speed: 63.13 samples/s ETA: 0 d  6 h 36 m	Data: 0.004 Tran: 0.004 F: 0.024 B: 0.420 O: 0.038 M: 0.016	Train-SoftAcc=0.542802,	AnsLoss=7.213558,	
2020-11-11 00:22:01,312 Epoch[0] Batch [14900]	Speed: 64.65 samples/s ETA: 0 d  6 h 26 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.407 O: 0.039 M: 0.015	Train-SoftAcc=0.543168,	AnsLoss=7.189011,	
2020-11-11 00:22:50,854 Epoch[0] Batch [15000]	Speed: 64.59 samples/s ETA: 0 d  6 h 25 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.407 O: 0.040 M: 0.014	Train-SoftAcc=0.543540,	AnsLoss=7.164357,	
2020-11-11 00:23:40,835 Epoch[0] Batch [15100]	Speed: 64.03 samples/s ETA: 0 d  6 h 28 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.015	Train-SoftAcc=0.543915,	AnsLoss=7.139428,	
2020-11-11 00:24:30,469 Epoch[0] Batch [15200]	Speed: 64.47 samples/s ETA: 0 d  6 h 24 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.408 O: 0.039 M: 0.015	Train-SoftAcc=0.544318,	AnsLoss=7.115687,	
2020-11-11 00:25:20,727 Epoch[0] Batch [15300]	Speed: 63.67 samples/s ETA: 0 d  6 h 28 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.038 M: 0.015	Train-SoftAcc=0.544737,	AnsLoss=7.092152,	
2020-11-11 00:26:11,527 Epoch[0] Batch [15400]	Speed: 62.99 samples/s ETA: 0 d  6 h 31 m	Data: 0.004 Tran: 0.004 F: 0.026 B: 0.420 O: 0.039 M: 0.014	Train-SoftAcc=0.545105,	AnsLoss=7.068890,	
2020-11-11 00:27:01,336 Epoch[0] Batch [15500]	Speed: 64.25 samples/s ETA: 0 d  6 h 23 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.038 M: 0.016	Train-SoftAcc=0.545453,	AnsLoss=7.046062,	
2020-11-11 00:27:51,539 Epoch[0] Batch [15600]	Speed: 63.74 samples/s ETA: 0 d  6 h 25 m	Data: 0.004 Tran: 0.004 F: 0.024 B: 0.415 O: 0.038 M: 0.015	Train-SoftAcc=0.545821,	AnsLoss=7.023183,	
2020-11-11 00:28:42,003 Epoch[0] Batch [15700]	Speed: 63.41 samples/s ETA: 0 d  6 h 26 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.417 O: 0.038 M: 0.015	Train-SoftAcc=0.546266,	AnsLoss=7.000350,	
2020-11-11 00:29:32,148 Epoch[0] Batch [15800]	Speed: 63.82 samples/s ETA: 0 d  6 h 23 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.546737,	AnsLoss=6.977695,	
2020-11-11 00:30:23,081 Epoch[0] Batch [15900]	Speed: 62.83 samples/s ETA: 0 d  6 h 28 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.422 O: 0.038 M: 0.015	Train-SoftAcc=0.547147,	AnsLoss=6.955943,	
2020-11-11 00:31:13,164 Epoch[0] Batch [16000]	Speed: 63.89 samples/s ETA: 0 d  6 h 21 m	Data: 0.004 Tran: 0.004 F: 0.024 B: 0.414 O: 0.039 M: 0.015	Train-SoftAcc=0.547529,	AnsLoss=6.934521,	
2020-11-11 00:32:03,260 Epoch[0] Batch [16100]	Speed: 63.88 samples/s ETA: 0 d  6 h 20 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.547967,	AnsLoss=6.912328,	
2020-11-11 00:32:53,584 Epoch[0] Batch [16200]	Speed: 63.59 samples/s ETA: 0 d  6 h 21 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.416 O: 0.039 M: 0.015	Train-SoftAcc=0.548425,	AnsLoss=6.890718,	
2020-11-11 00:33:43,978 Epoch[0] Batch [16300]	Speed: 63.50 samples/s ETA: 0 d  6 h 21 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.417 O: 0.038 M: 0.015	Train-SoftAcc=0.548820,	AnsLoss=6.869390,	
2020-11-11 00:34:34,218 Epoch[0] Batch [16400]	Speed: 63.70 samples/s ETA: 0 d  6 h 19 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.415 O: 0.039 M: 0.014	Train-SoftAcc=0.549289,	AnsLoss=6.848600,	
2020-11-11 00:35:24,388 Epoch[0] Batch [16500]	Speed: 63.79 samples/s ETA: 0 d  6 h 17 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.549737,	AnsLoss=6.827952,	
2020-11-11 00:36:14,306 Epoch[0] Batch [16600]	Speed: 64.11 samples/s ETA: 0 d  6 h 15 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.039 M: 0.015	Train-SoftAcc=0.550001,	AnsLoss=6.807658,	
2020-11-11 00:37:04,679 Epoch[0] Batch [16700]	Speed: 63.53 samples/s ETA: 0 d  6 h 17 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.417 O: 0.038 M: 0.015	Train-SoftAcc=0.550357,	AnsLoss=6.787666,	
2020-11-11 00:37:54,201 Epoch[0] Batch [16800]	Speed: 64.62 samples/s ETA: 0 d  6 h 10 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.407 O: 0.039 M: 0.015	Train-SoftAcc=0.550747,	AnsLoss=6.767485,	
2020-11-11 00:38:44,451 Epoch[0] Batch [16900]	Speed: 63.68 samples/s ETA: 0 d  6 h 15 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.039 M: 0.014	Train-SoftAcc=0.551036,	AnsLoss=6.747572,	
2020-11-11 00:39:34,986 Epoch[0] Batch [17000]	Speed: 63.32 samples/s ETA: 0 d  6 h 16 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.418 O: 0.039 M: 0.014	Train-SoftAcc=0.551338,	AnsLoss=6.728332,	
2020-11-11 00:40:24,656 Epoch[0] Batch [17100]	Speed: 64.43 samples/s ETA: 0 d  6 h  9 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.410 O: 0.039 M: 0.015	Train-SoftAcc=0.551707,	AnsLoss=6.709025,	
2020-11-11 00:41:14,821 Epoch[0] Batch [17200]	Speed: 63.79 samples/s ETA: 0 d  6 h 12 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.414 O: 0.039 M: 0.015	Train-SoftAcc=0.552106,	AnsLoss=6.689328,	
2020-11-11 00:42:05,475 Epoch[0] Batch [17300]	Speed: 63.17 samples/s ETA: 0 d  6 h 14 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.419 O: 0.038 M: 0.015	Train-SoftAcc=0.552463,	AnsLoss=6.670721,	
2020-11-11 00:42:56,136 Epoch[0] Batch [17400]	Speed: 63.17 samples/s ETA: 0 d  6 h 14 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.419 O: 0.038 M: 0.015	Train-SoftAcc=0.552804,	AnsLoss=6.651940,	
2020-11-11 00:43:46,456 Epoch[0] Batch [17500]	Speed: 63.59 samples/s ETA: 0 d  6 h 10 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.416 O: 0.038 M: 0.015	Train-SoftAcc=0.553101,	AnsLoss=6.633456,	
2020-11-11 00:44:36,685 Epoch[0] Batch [17600]	Speed: 63.71 samples/s ETA: 0 d  6 h  9 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.415 O: 0.039 M: 0.015	Train-SoftAcc=0.553467,	AnsLoss=6.615329,	
2020-11-11 00:45:26,307 Epoch[0] Batch [17700]	Speed: 64.49 samples/s ETA: 0 d  6 h  3 m	Data: 0.004 Tran: 0.004 F: 0.024 B: 0.409 O: 0.038 M: 0.016	Train-SoftAcc=0.553833,	AnsLoss=6.597492,	
2020-11-11 00:46:16,926 Epoch[0] Batch [17800]	Speed: 63.22 samples/s ETA: 0 d  6 h 10 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.419 O: 0.038 M: 0.015	Train-SoftAcc=0.554192,	AnsLoss=6.579883,	
2020-11-11 00:47:07,723 Epoch[0] Batch [17900]	Speed: 63.00 samples/s ETA: 0 d  6 h 10 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.421 O: 0.039 M: 0.015	Train-SoftAcc=0.554462,	AnsLoss=6.561992,	
2020-11-11 00:47:57,537 Epoch[0] Batch [18000]	Speed: 64.24 samples/s ETA: 0 d  6 h  2 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.038 M: 0.015	Train-SoftAcc=0.554865,	AnsLoss=6.544462,	
2020-11-11 00:48:47,733 Epoch[0] Batch [18100]	Speed: 63.75 samples/s ETA: 0 d  6 h  4 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.038 M: 0.015	Train-SoftAcc=0.555238,	AnsLoss=6.526916,	
2020-11-11 00:49:37,475 Epoch[0] Batch [18200]	Speed: 64.33 samples/s ETA: 0 d  6 h  0 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.039 M: 0.015	Train-SoftAcc=0.555665,	AnsLoss=6.509243,	
2020-11-11 00:50:26,503 Epoch[0] Batch [18300]	Speed: 65.27 samples/s ETA: 0 d  5 h 54 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.402 O: 0.039 M: 0.014	Train-SoftAcc=0.556026,	AnsLoss=6.491704,	
2020-11-11 00:51:16,339 Epoch[0] Batch [18400]	Speed: 64.21 samples/s ETA: 0 d  5 h 59 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.411 O: 0.038 M: 0.015	Train-SoftAcc=0.556347,	AnsLoss=6.474863,	
2020-11-11 00:52:06,623 Epoch[0] Batch [18500]	Speed: 63.64 samples/s ETA: 0 d  6 h  2 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.039 M: 0.014	Train-SoftAcc=0.556694,	AnsLoss=6.457949,	
2020-11-11 00:52:55,781 Epoch[0] Batch [18600]	Speed: 65.10 samples/s ETA: 0 d  5 h 53 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.404 O: 0.039 M: 0.015	Train-SoftAcc=0.556965,	AnsLoss=6.441440,	
2020-11-11 00:53:45,702 Epoch[0] Batch [18700]	Speed: 64.10 samples/s ETA: 0 d  5 h 57 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.412 O: 0.038 M: 0.016	Train-SoftAcc=0.557291,	AnsLoss=6.425005,	
2020-11-11 00:54:36,163 Epoch[0] Batch [18800]	Speed: 63.42 samples/s ETA: 0 d  6 h  0 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.417 O: 0.039 M: 0.015	Train-SoftAcc=0.557581,	AnsLoss=6.409207,	
2020-11-11 00:55:26,446 Epoch[0] Batch [18900]	Speed: 63.64 samples/s ETA: 0 d  5 h 58 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.416 O: 0.038 M: 0.015	Train-SoftAcc=0.557828,	AnsLoss=6.393173,	
2020-11-11 00:56:15,879 Epoch[0] Batch [19000]	Speed: 64.73 samples/s ETA: 0 d  5 h 51 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.407 O: 0.038 M: 0.015	Train-SoftAcc=0.558134,	AnsLoss=6.377115,	
2020-11-11 00:57:06,833 Epoch[0] Batch [19100]	Speed: 62.80 samples/s ETA: 0 d  6 h  1 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.422 O: 0.039 M: 0.014	Train-SoftAcc=0.558378,	AnsLoss=6.362036,	
2020-11-11 00:57:56,795 Epoch[0] Batch [19200]	Speed: 64.05 samples/s ETA: 0 d  5 h 53 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.412 O: 0.038 M: 0.015	Train-SoftAcc=0.558710,	AnsLoss=6.346419,	
2020-11-11 00:58:46,994 Epoch[0] Batch [19300]	Speed: 63.75 samples/s ETA: 0 d  5 h 54 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.415 O: 0.038 M: 0.015	Train-SoftAcc=0.559006,	AnsLoss=6.331215,	
2020-11-11 00:59:37,399 Epoch[0] Batch [19400]	Speed: 63.49 samples/s ETA: 0 d  5 h 55 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.417 O: 0.039 M: 0.014	Train-SoftAcc=0.559215,	AnsLoss=6.316389,	
2020-11-11 01:00:27,640 Epoch[0] Batch [19500]	Speed: 63.70 samples/s ETA: 0 d  5 h 53 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.039 M: 0.015	Train-SoftAcc=0.559465,	AnsLoss=6.301710,	
2020-11-11 01:01:17,459 Epoch[0] Batch [19600]	Speed: 64.23 samples/s ETA: 0 d  5 h 49 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.038 M: 0.015	Train-SoftAcc=0.559730,	AnsLoss=6.286456,	
2020-11-11 01:02:07,176 Epoch[0] Batch [19700]	Speed: 64.36 samples/s ETA: 0 d  5 h 47 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.410 O: 0.038 M: 0.015	Train-SoftAcc=0.560078,	AnsLoss=6.271426,	
2020-11-11 01:02:57,506 Epoch[0] Batch [19800]	Speed: 63.58 samples/s ETA: 0 d  5 h 51 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.415 O: 0.038 M: 0.015	Train-SoftAcc=0.560370,	AnsLoss=6.257192,	
2020-11-11 01:03:47,751 Epoch[0] Batch [19900]	Speed: 63.69 samples/s ETA: 0 d  5 h 50 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.039 M: 0.014	Train-SoftAcc=0.560642,	AnsLoss=6.242804,	
2020-11-11 01:04:37,734 Epoch[0] Batch [20000]	Speed: 64.02 samples/s ETA: 0 d  5 h 47 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.411 O: 0.040 M: 0.014	Train-SoftAcc=0.560957,	AnsLoss=6.227884,	
2020-11-11 01:05:27,658 Epoch[0] Batch [20100]	Speed: 64.10 samples/s ETA: 0 d  5 h 46 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.411 O: 0.039 M: 0.014	Train-SoftAcc=0.561203,	AnsLoss=6.213521,	
2020-11-11 01:06:18,126 Epoch[0] Batch [20200]	Speed: 63.41 samples/s ETA: 0 d  5 h 49 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.417 O: 0.038 M: 0.015	Train-SoftAcc=0.561508,	AnsLoss=6.199202,	
2020-11-11 01:07:08,193 Epoch[0] Batch [20300]	Speed: 63.92 samples/s ETA: 0 d  5 h 45 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.412 O: 0.039 M: 0.014	Train-SoftAcc=0.561765,	AnsLoss=6.185511,	
2020-11-11 01:07:57,796 Epoch[0] Batch [20400]	Speed: 64.51 samples/s ETA: 0 d  5 h 41 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.408 O: 0.039 M: 0.015	Train-SoftAcc=0.562079,	AnsLoss=6.171420,	
2020-11-11 01:08:48,457 Epoch[0] Batch [20500]	Speed: 63.17 samples/s ETA: 0 d  5 h 47 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.419 O: 0.039 M: 0.014	Train-SoftAcc=0.562379,	AnsLoss=6.157985,	
2020-11-11 01:26:28,298 New Best Val SoftAcc: 0.6623908877372742, Epoch: 0
2020-11-11 01:26:28,299 Epoch[0] 	Val-SoftAcc=0.662391,	
2020-11-11 01:26:28,299 Best Val SoftAcc: 0.6623908877372742, Epoch: 0
2020-11-11 01:26:33,676 Epoch[1] Batch [0]	Speed: - samples/sec ETA: - d - h - m	Train-SoftAcc=0.734375,	AnsLoss=2.441928,	
2020-11-11 01:27:24,916 Epoch[1] Batch [100]	Speed: 62.45 samples/s ETA: 0 d  5 h 50 m	Data: 0.028 Tran: 0.007 F: 0.042 B: 0.693 O: 0.064 M: 0.025	Train-SoftAcc=0.632209,	AnsLoss=3.244419,	
2020-11-11 01:28:14,299 Epoch[1] Batch [200]	Speed: 64.80 samples/s ETA: 0 d  5 h 36 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.407 O: 0.038 M: 0.015	Train-SoftAcc=0.635137,	AnsLoss=3.265716,	
2020-11-11 01:29:03,919 Epoch[1] Batch [300]	Speed: 64.49 samples/s ETA: 0 d  5 h 37 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.409 O: 0.038 M: 0.015	Train-SoftAcc=0.642681,	AnsLoss=3.232626,	
2020-11-11 01:29:53,746 Epoch[1] Batch [400]	Speed: 64.22 samples/s ETA: 0 d  5 h 38 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.039 M: 0.015	Train-SoftAcc=0.643080,	AnsLoss=3.233926,	
2020-11-11 01:30:43,381 Epoch[1] Batch [500]	Speed: 64.47 samples/s ETA: 0 d  5 h 36 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.409 O: 0.038 M: 0.015	Train-SoftAcc=0.642253,	AnsLoss=3.226345,	
2020-11-11 01:31:33,184 Epoch[1] Batch [600]	Speed: 64.25 samples/s ETA: 0 d  5 h 36 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.039 M: 0.015	Train-SoftAcc=0.642091,	AnsLoss=3.221148,	
2020-11-11 01:32:23,831 Epoch[1] Batch [700]	Speed: 63.18 samples/s ETA: 0 d  5 h 41 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.419 O: 0.039 M: 0.014	Train-SoftAcc=0.642350,	AnsLoss=3.221559,	
2020-11-11 01:33:13,891 Epoch[1] Batch [800]	Speed: 63.92 samples/s ETA: 0 d  5 h 36 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.015	Train-SoftAcc=0.642423,	AnsLoss=3.218233,	
2020-11-11 01:34:04,453 Epoch[1] Batch [900]	Speed: 63.29 samples/s ETA: 0 d  5 h 39 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.418 O: 0.038 M: 0.015	Train-SoftAcc=0.644506,	AnsLoss=3.217119,	
2020-11-11 01:34:54,933 Epoch[1] Batch [1000]	Speed: 63.39 samples/s ETA: 0 d  5 h 37 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.417 O: 0.039 M: 0.014	Train-SoftAcc=0.643259,	AnsLoss=3.225092,	
2020-11-11 01:35:45,522 Epoch[1] Batch [1100]	Speed: 63.26 samples/s ETA: 0 d  5 h 37 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.418 O: 0.039 M: 0.014	Train-SoftAcc=0.643167,	AnsLoss=3.225201,	
2020-11-11 01:36:35,863 Epoch[1] Batch [1200]	Speed: 63.57 samples/s ETA: 0 d  5 h 35 m	Data: 0.005 Tran: 0.004 F: 0.024 B: 0.416 O: 0.038 M: 0.016	Train-SoftAcc=0.643138,	AnsLoss=3.220666,	
2020-11-11 01:37:25,999 Epoch[1] Batch [1300]	Speed: 63.83 samples/s ETA: 0 d  5 h 32 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.643692,	AnsLoss=3.221504,	
2020-11-11 01:38:16,034 Epoch[1] Batch [1400]	Speed: 63.96 samples/s ETA: 0 d  5 h 31 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.014	Train-SoftAcc=0.643832,	AnsLoss=3.219840,	
2020-11-11 01:39:05,863 Epoch[1] Batch [1500]	Speed: 64.22 samples/s ETA: 0 d  5 h 29 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.039 M: 0.015	Train-SoftAcc=0.643037,	AnsLoss=3.221857,	
2020-11-11 01:39:55,409 Epoch[1] Batch [1600]	Speed: 64.59 samples/s ETA: 0 d  5 h 26 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.408 O: 0.039 M: 0.015	Train-SoftAcc=0.643033,	AnsLoss=3.225011,	
2020-11-11 01:40:46,344 Epoch[1] Batch [1700]	Speed: 62.83 samples/s ETA: 0 d  5 h 34 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.422 O: 0.038 M: 0.015	Train-SoftAcc=0.642750,	AnsLoss=3.223585,	
2020-11-11 01:41:36,083 Epoch[1] Batch [1800]	Speed: 64.34 samples/s ETA: 0 d  5 h 26 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.410 O: 0.038 M: 0.015	Train-SoftAcc=0.643056,	AnsLoss=3.227081,	
2020-11-11 01:42:26,314 Epoch[1] Batch [1900]	Speed: 63.71 samples/s ETA: 0 d  5 h 28 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.414 O: 0.039 M: 0.014	Train-SoftAcc=0.642881,	AnsLoss=3.221591,	
2020-11-11 01:43:16,484 Epoch[1] Batch [2000]	Speed: 63.78 samples/s ETA: 0 d  5 h 27 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.413 O: 0.039 M: 0.015	Train-SoftAcc=0.643161,	AnsLoss=3.221574,	
2020-11-11 01:44:07,123 Epoch[1] Batch [2100]	Speed: 63.19 samples/s ETA: 0 d  5 h 29 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.419 O: 0.038 M: 0.015	Train-SoftAcc=0.643498,	AnsLoss=3.221376,	
2020-11-11 01:44:56,941 Epoch[1] Batch [2200]	Speed: 64.23 samples/s ETA: 0 d  5 h 23 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.038 M: 0.015	Train-SoftAcc=0.643751,	AnsLoss=3.218794,	
2020-11-11 01:45:47,424 Epoch[1] Batch [2300]	Speed: 63.39 samples/s ETA: 0 d  5 h 26 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.417 O: 0.038 M: 0.015	Train-SoftAcc=0.643388,	AnsLoss=3.217343,	
2020-11-11 01:46:37,554 Epoch[1] Batch [2400]	Speed: 63.84 samples/s ETA: 0 d  5 h 23 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.642991,	AnsLoss=3.218345,	
2020-11-11 01:47:27,737 Epoch[1] Batch [2500]	Speed: 63.77 samples/s ETA: 0 d  5 h 23 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.016	Train-SoftAcc=0.642635,	AnsLoss=3.219368,	
2020-11-11 01:48:17,603 Epoch[1] Batch [2600]	Speed: 64.17 samples/s ETA: 0 d  5 h 20 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.039 M: 0.014	Train-SoftAcc=0.643019,	AnsLoss=3.217564,	
2020-11-11 01:49:07,112 Epoch[1] Batch [2700]	Speed: 64.64 samples/s ETA: 0 d  5 h 17 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.408 O: 0.038 M: 0.015	Train-SoftAcc=0.643000,	AnsLoss=3.216815,	
2020-11-11 01:49:56,767 Epoch[1] Batch [2800]	Speed: 64.45 samples/s ETA: 0 d  5 h 17 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.409 O: 0.038 M: 0.016	Train-SoftAcc=0.642566,	AnsLoss=3.221143,	
2020-11-11 01:50:46,286 Epoch[1] Batch [2900]	Speed: 64.62 samples/s ETA: 0 d  5 h 15 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.407 O: 0.039 M: 0.015	Train-SoftAcc=0.642713,	AnsLoss=3.221954,	
2020-11-11 01:51:36,320 Epoch[1] Batch [3000]	Speed: 63.96 samples/s ETA: 0 d  5 h 17 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.038 M: 0.015	Train-SoftAcc=0.642700,	AnsLoss=3.223143,	
2020-11-11 01:52:26,260 Epoch[1] Batch [3100]	Speed: 64.08 samples/s ETA: 0 d  5 h 16 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.015	Train-SoftAcc=0.642917,	AnsLoss=3.225115,	
2020-11-11 01:53:16,595 Epoch[1] Batch [3200]	Speed: 63.57 samples/s ETA: 0 d  5 h 18 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.416 O: 0.038 M: 0.015	Train-SoftAcc=0.643391,	AnsLoss=3.225010,	
2020-11-11 01:54:07,284 Epoch[1] Batch [3300]	Speed: 63.13 samples/s ETA: 0 d  5 h 19 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.419 O: 0.039 M: 0.015	Train-SoftAcc=0.642850,	AnsLoss=3.225778,	
2020-11-11 01:54:57,943 Epoch[1] Batch [3400]	Speed: 63.17 samples/s ETA: 0 d  5 h 18 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.419 O: 0.039 M: 0.014	Train-SoftAcc=0.642945,	AnsLoss=3.224680,	
2020-11-11 01:55:48,114 Epoch[1] Batch [3500]	Speed: 63.78 samples/s ETA: 0 d  5 h 14 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.642863,	AnsLoss=3.223924,	
2020-11-11 01:56:38,549 Epoch[1] Batch [3600]	Speed: 63.45 samples/s ETA: 0 d  5 h 15 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.416 O: 0.039 M: 0.014	Train-SoftAcc=0.642982,	AnsLoss=3.221321,	
2020-11-11 01:57:28,798 Epoch[1] Batch [3700]	Speed: 63.68 samples/s ETA: 0 d  5 h 13 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.415 O: 0.038 M: 0.015	Train-SoftAcc=0.643061,	AnsLoss=3.221649,	
2020-11-11 01:58:19,290 Epoch[1] Batch [3800]	Speed: 63.38 samples/s ETA: 0 d  5 h 14 m	Data: 0.005 Tran: 0.004 F: 0.024 B: 0.418 O: 0.038 M: 0.015	Train-SoftAcc=0.643196,	AnsLoss=3.220351,	
